area,row,col,x,y
3,3,20,612.4,828.0
3,3,21,626.2,828.0
3,3,22,639.9,828.0
3,3,23,653.7,828.0
3,3,24,667.4,828.0
3,3,25,681.2,828.0
3,3,26,695.0,828.0
3,3,27,708.7,828.0
3,3,28,722.5,828.0
3,3,29,736.2,828.0
3,3,30,750.0,828.0
3,4,1,351.0,810.0
3,4,2,364.8,810.0
3,4,3,378.5,810.0
3,4,4,392.3,810.0
3,4,5,406.0,810.0
3,4,6,419.8,810.0
3,4,7,433.6,810.0
3,4,8,447.3,810.0
3,4,9,461.1,810.0
3,4,10,474.8,810.0
3,4,11,488.6,810.0
3,4,12,502.3,810.0
3,4,13,516.1,810.0
3,4,14,529.9,810.0
3,4,15,543.6,810.0
3,4,16,557.4,810.0
3,4,17,571.1,810.0
3,4,18,584.9,810.0
3,4,19,598.7,810.0
3,4,20,612.4,810.0
3,4,21,626.2,810.0
3,4,22,639.9,810.0
3,4,23,653.7,810.0
3,4,24,667.4,810.0
3,4,25,681.2,810.0
3,4,26,695.0,810.0
3,4,27,708.7,810.0
3,4,28,722.5,810.0
3,4,29,736.2,810.0
3,4,30,750.0,810.0
3,5,1,351.0,781.0
3,5,2,364.8,781.0
3,5,3,378.5,781.0
3,5,4,392.3,781.0
3,5,5,406.0,781.0
3,5,6,419.8,781.0
3,5,7,433.6,781.0
3,5,8,447.3,781.0
3,5,9,461.1,781.0
3,5,10,474.8,781.0
3,5,11,488.6,781.0
3,5,12,502.3,781.0
3,5,13,516.1,781.0
3,5,14,529.9,781.0
3,5,15,543.6,781.0
3,5,16,557.4,781.0
3,5,17,571.1,781.0
3,5,18,584.9,781.0
3,5,19,598.7,781.0
3,5,20,612.4,781.0
3,5,21,626.2,781.0
3,5,22,639.9,781.0
3,5,23,653.7,781.0
3,5,24,667.4,781.0
3,5,25,681.2,781.0
3,5,26,695.0,781.0
3,5,27,708.7,781.0
3,5,28,722.5,781.0
3,5,29,736.2,781.0
3,5,30,750.0,781.0
3,6,1,351.0,763.0
3,6,2,364.8,763.0
3,6,3,378.5,763.0
3,6,4,392.3,763.0
3,6,5,406.0,763.0
3,6,6,419.8,763.0
3,6,7,433.6,763.0
3,6,8,447.3,763.0
3,6,9,461.1,763.0
3,6,10,474.8,763.0
3,6,11,488.6,763.0
3,6,12,502.3,763.0
3,6,13,516.1,763.0
3,6,14,529.9,763.0
3,6,15,543.6,763.0
3,6,16,557.4,763.0
3,6,17,571.1,763.0
3,6,18,584.9,763.0
3,6,19,598.7,763.0
3,6,20,612.4,763.0
3,6,21,626.2,763.0
3,6,22,639.9,763.0
3,6,23,653.7,763.0
3,6,24,667.4,763.0
3,6,25,681.2,763.0
3,6,26,695.0,763.0
3,6,27,708.7,763.0
3,6,28,722.5,763.0
3,6,29,736.2,763.0
3,6,30,750.0,763.0
3,7,1,351.0,745.0
3,7,2,364.8,745.0
3,7,3,378.5,745.0
3,7,4,392.3,745.0
3,7,5,406.0,745.0
3,7,6,419.8,745.0
3,7,7,433.6,745.0
3,7,8,447.3,745.0
3,7,9,461.1,745.0
3,7,10,474.8,745.0
3,7,11,488.6,745.0
3,7,12,502.3,745.0
3,7,13,516.1,745.0
3,7,14,529.9,745.0
3,7,15,543.6,745.0
3,7,16,557.4,745.0
3,7,17,571.1,745.0
3,7,18,584.9,745.0
3,7,19,598.7,745.0
3,7,20,612.4,745.0
3,7,21,626.2,745.0
3,7,22,639.9,745.0
3,7,23,653.7,745.0
3,7,24,667.4,745.0
3,7,25,681.2,745.0
3,7,26,695.0,745.0
3,7,27,708.7,745.0
3,7,28,722.5,745.0
3,7,29,736.2,745.0
3,7,30,750.0,745.0
3,8,1,351.0,713.0
3,8,2,364.8,713.0
3,8,3,378.5,713.0
3,8,4,392.3,713.0
3,8,5,406.0,713.0
3,8,6,419.8,713.0
3,8,7,433.6,713.0
3,8,8,447.3,713.0
3,8,9,461.1,713.0
3,8,10,474.8,713.0
3,8,11,488.6,713.0
3,8,12,502.3,713.0
3,8,13,516.1,713.0
3,8,14,529.9,713.0
3,8,15,543.6,713.0
3,8,16,557.4,713.0
3,8,17,571.1,713.0
3,8,18,584.9,713.0
3,8,19,598.7,713.0
3,8,20,612.4,713.0
3,8,21,626.2,713.0
3,8,22,639.9,713.0
3,8,23,653.7,713.0
3,8,24,667.4,713.0
3,8,25,681.2,713.0
3,8,26,695.0,713.0
3,8,27,708.7,713.0
3,8,28,722.5,713.0
3,8,29,736.2,713.0
3,8,30,750.0,713.0
3,9,1,548.0,646.0
3,9,2,562.3,646.0
3,9,3,576.6,646.0
3,9,4,590.9,646.0
3,9,5,605.1,646.0
3,9,6,619.4,646.0
3,9,7,633.7,646.0
3,9,8,648.0,646.0
3,9,9,662.3,646.0
3,9,10,676.6,646.0
3,9,11,690.9,646.0
3,9,12,705.1,646.0
3,9,13,719.4,646.0
3,9,14,733.7,646.0
3,9,15,748.0,646.0
3,10,1,548.0,615.0
3,10,2,562.3,615.0
3,10,3,576.6,615.0
3,10,4,590.9,615.0
3,10,5,605.1,615.0
3,10,6,619.4,615.0
3,10,7,633.7,615.0
3,10,8,648.0,615.0
3,10,9,662.3,615.0
3,10,10,676.6,615.0
3,10,11,690.9,615.0
3,10,12,705.1,615.0
3,10,13,719.4,615.0
3,10,14,733.7,615.0
3,10,15,748.0,615.0
3,11,1,548.0,599.0
3,11,2,562.3,599.0
3,11,3,576.6,599.0
3,11,4,590.9,599.0
3,11,5,605.1,599.0
3,11,6,619.4,599.0
3,11,7,633.7,599.0
3,11,8,648.0,599.0
3,11,9,662.3,599.0
3,11,10,676.6,599.0
3,11,11,690.9,599.0
3,11,12,705.1,599.0
3,11,13,719.4,599.0
3,11,14,733.7,599.0
3,11,15,748.0,599.0
3,12,1,548.0,583.0
3,12,2,562.3,583.0
3,12,3,576.6,583.0
3,12,4,590.9,583.0
3,12,5,605.1,583.0
3,12,6,619.4,583.0
3,12,7,633.7,583.0
3,12,8,648.0,583.0
3,12,9,662.3,583.0
3,12,10,676.6,583.0
3,12,11,690.9,583.0
3,12,12,705.1,583.0
3,12,13,719.4,583.0
3,12,14,733.7,583.0
3,12,15,748.0,583.0
3,13,1,594.0,551.0
3,13,2,607.0,551.0
3,13,3,620.0,551.0
3,13,4,633.0,551.0
3,13,5,646.0,551.0
3,13,6,659.0,551.0
3,13,7,672.0,551.0
3,13,8,685.0,551.0
3,13,9,698.0,551.0
3,13,10,711.0,551.0
3,13,11,724.0,551.0
3,13,12,737.0,551.0
3,13,13,750.0,551.0
3,14,1,594.0,535.0
3,14,2,607.0,535.0
3,14,3,620.0,535.0
3,14,4,633.0,535.0
3,14,5,646.0,535.0
3,14,6,659.0,535.0
3,14,7,672.0,535.0
3,14,8,685.0,535.0
3,14,9,698.0,535.0
3,14,10,711.0,535.0
3,14,11,724.0,535.0
3,14,12,737.0,535.0
3,14,13,750.0,535.0
3,15,1,594.0,519.0
3,15,2,607.0,519.0
3,15,3,620.0,519.0
3,15,4,633.0,519.0
3,15,5,646.0,519.0
3,15,6,659.0,519.0
3,15,7,672.0,519.0
3,15,8,685.0,519.0
3,15,9,698.0,519.0
3,15,10,711.0,519.0
3,15,11,724.0,519.0
3,15,12,737.0,519.0
3,15,13,750.0,519.0
3,16,1,594.0,488.0
3,16,2,607.0,488.0
3,16,3,620.0,488.0
3,16,4,633.0,488.0
3,16,5,646.0,488.0
3,16,6,659.0,488.0
3,16,7,672.0,488.0
3,16,8,685.0,488.0
3,16,9,698.0,488.0
3,16,10,711.0,488.0
3,16,11,724.0,488.0
3,16,12,737.0,488.0
3,16,13,750.0,488.0
2,1,1,803.0,876.0
2,1,2,815.8,876.0
2,1,3,828.5,876.0
2,1,4,841.3,876.0
2,1,5,854.0,876.0
2,1,6,866.8,876.0
2,1,7,879.6,876.0
2,1,8,892.3,876.0
2,1,9,905.1,876.0
2,1,10,917.8,876.0
2,1,11,930.6,876.0
2,1,12,943.3,876.0
2,1,13,956.1,876.0
2,1,14,968.9,876.0
2,1,15,981.6,876.0
2,1,16,994.4,876.0
2,1,17,1007.1,876.0
2,1,18,1019.9,876.0
2,1,19,1032.7,876.0
2,1,20,1045.4,876.0
2,1,21,1058.2,876.0
2,1,22,1070.9,876.0
2,1,23,1083.7,876.0
2,1,24,1096.4,876.0
2,1,25,1109.2,876.0
2,1,26,1122.0,876.0
2,1,27,1134.7,876.0
2,1,28,1147.5,876.0
2,1,29,1160.2,876.0
2,1,30,1173.0,876.0
2,2,1,803.0,844.0
2,2,2,815.8,844.0
2,2,3,828.5,844.0
2,2,4,841.3,844.0
2,2,5,854.0,844.0
2,2,6,866.8,844.0
2,2,7,879.6,844.0
2,2,8,892.3,844.0
2,2,9,905.1,844.0
2,2,10,917.8,844.0
2,2,11,930.6,844.0
2,2,12,943.3,844.0
2,2,13,956.1,844.0
2,2,14,968.9,844.0
2,2,15,981.6,844.0
2,2,16,994.4,844.0
2,2,17,1007.1,844.0
2,2,18,1019.9,844.0
2,2,19,1032.7,844.0
2,2,20,1045.4,844.0
2,2,21,1058.2,844.0
2,2,22,1070.9,844.0
2,2,23,1083.7,844.0
2,2,24,1096.4,844.0
2,2,25,1109.2,844.0
2,2,26,1122.0,844.0
2,2,27,1134.7,844.0
2,2,28,1147.5,844.0
2,2,29,1160.2,844.0
2,2,30,1173.0,844.0
2,3,1,803.0,827.0
2,3,2,815.8,827.0
2,3,3,828.5,827.0
2,3,4,841.3,827.0
2,3,5,854.0,827.0
2,3,6,866.8,827.0
2,3,7,879.6,827.0
2,3,8,892.3,827.0
2,3,9,905.1,827.0
2,3,10,917.8,827.0
2,3,11,930.6,827.0
2,3,12,943.3,827.0
2,3,13,956.1,827.0
2,3,14,968.9,827.0
2,3,15,981.6,827.0
2,3,16,994.4,827.0
2,3,17,1007.1,827.0
2,3,18,1019.9,827.0
2,3,19,1032.7,827.0
2,3,20,1045.4,827.0
2,3,21,1058.2,827.0
2,3,22,1070.9,827.0
2,3,23,1083.7,827.0
2,3,24,1096.4,827.0
2,3,25,1109.2,827.0
2,3,26,1122.0,827.0
2,3,27,1134.7,827.0
2,3,28,1147.5,827.0
2,3,29,1160.2,827.0
2,3,30,1173.0,827.0
2,4,1,803.0,810.0
2,4,2,815.8,810.0
2,4,3,828.5,810.0
2,4,4,841.3,810.0
2,4,5,854.0,810.0
2,4,6,866.8,810.0
2,4,7,879.6,810.0
2,4,8,892.3,810.0
2,4,9,905.1,810.0
2,4,10,917.8,810.0
2,4,11,930.6,810.0
2,4,12,943.3,810.0
2,4,13,956.1,810.0
2,4,14,968.9,810.0
2,4,15,981.6,810.0
2,4,16,994.4,810.0
2,4,17,1007.1,810.0
2,4,18,1019.9,810.0
2,4,19,1032.7,810.0
2,4,20,1045.4,810.0
2,4,21,1058.2,810.0
2,4,22,1070.9,810.0
2,4,23,1083.7,810.0
2,4,24,1096.4,810.0
2,4,25,1109.2,810.0
2,4,26,1122.0,810.0
2,4,27,1134.7,810.0
2,4,28,1147.5,810.0
2,4,29,1160.2,810.0
2,4,30,1173.0,810.0
2,5,1,803.0,778.0
2,5,2,815.8,778.0
2,5,3,828.5,778.0
2,5,4,841.3,778.0
2,5,5,854.0,778.0
2,5,6,866.8,778.0
2,5,7,879.6,778.0
2,5,8,892.3,778.0
2,5,9,905.1,778.0
2,5,10,917.8,778.0
2,5,11,930.6,778.0
2,5,12,943.3,778.0
2,5,13,956.1,778.0
2,5,14,968.9,778.0
2,5,15,981.6,778.0
2,5,16,994.4,778.0
2,5,17,1007.1,778.0
2,5,18,1019.9,778.0
2,5,19,1032.7,778.0
2,5,20,1045.4,778.0
2,5,21,1058.2,778.0
2,5,22,1070.9,778.0
2,5,23,1083.7,778.0
2,5,24,1096.4,778.0
2,5,25,1109.2,778.0
2,5,26,1122.0,778.0
2,5,27,1134.7,778.0
2,5,28,1147.5,778.0
2,5,29,1160.2,778.0
2,5,30,1173.0,778.0
2,6,1,803.0,761.5
2,6,2,815.8,761.5
2,6,3,828.5,761.5
2,6,4,841.3,761.5
2,6,5,854.0,761.5
2,6,6,866.8,761.5
2,6,7,879.6,761.5
2,6,8,892.3,761.5
2,6,9,905.1,761.5
2,6,10,917.8,761.5
2,6,11,930.6,761.5
2,6,12,943.3,761.5
2,6,13,956.1,761.5
2,6,14,968.9,761.5
2,6,15,981.6,761.5
2,6,16,994.4,761.5
2,6,17,1007.1,761.5
2,6,18,1019.9,761.5
2,6,19,1032.7,761.5
2,6,20,1045.4,761.5
2,6,21,1058.2,761.5
2,6,22,1070.9,761.5
2,6,23,1083.7,761.5
2,6,24,1096.4,761.5
2,6,25,1109.2,761.5
2,6,26,1122.0,761.5
2,6,27,1134.7,761.5
2,6,28,1147.5,761.5
2,6,29,1160.2,761.5
2,6,30,1173.0,761.5
2,7,1,803.0,745.0
2,7,2,815.8,745.0
2,7,3,828.5,745.0
2,7,4,841.3,745.0
2,7,5,854.0,745.0
2,7,6,866.8,745.0
2,7,7,879.6,745.0
2,7,8,892.3,745.0
2,7,9,905.1,745.0
2,7,10,917.8,745.0
2,7,11,930.6,745.0
2,7,12,943.3,745.0
2,7,13,956.1,745.0
2,7,14,968.9,745.0
2,7,15,981.6,745.0
2,7,16,994.4,745.0
2,7,17,1007.1,745.0
2,7,18,1019.9,745.0
2,7,19,1032.7,745.0
2,7,20,1045.4,745.0
2,7,21,1058.2,745.0
2,7,22,1070.9,745.0
2,7,23,1083.7,745.0
2,7,24,1096.4,745.0
2,7,25,1109.2,745.0
2,7,26,1122.0,745.0
2,7,27,1134.7,745.0
2,7,28,1147.5,745.0
2,7,29,1160.2,745.0
2,7,30,1173.0,745.0
2,8,1,803.0,713.0
2,8,2,815.8,713.0
2,8,3,828.5,713.0
2,8,4,841.3,713.0
2,8,5,854.0,713.0
2,8,6,866.8,713.0
2,8,7,879.6,713.0
2,8,8,892.3,713.0
2,8,9,905.1,713.0
2,8,10,917.8,713.0
2,8,11,930.6,713.0
2,8,12,943.3,713.0
2,8,13,956.1,713.0
2,8,14,968.9,713.0
2,8,15,981.6,713.0
2,8,16,994.4,713.0
2,8,17,1007.1,713.0
2,8,18,1019.9,713.0
2,8,19,1032.7,713.0
2,8,20,1045.4,713.0
2,8,21,1058.2,713.0
2,8,22,1070.9,713.0
2,8,23,1083.7,713.0
2,8,24,1096.4,713.0
2,8,25,1109.2,713.0
2,8,26,1122.0,713.0
2,8,27,1134.7,713.0
2,8,28,1147.5,713.0
2,8,29,1160.2,713.0
2,8,30,1173.0,713.0
2,9,1,803.0,646.0
2,9,2,815.8,646.0
2,9,3,828.5,646.0
2,9,4,841.3,646.0
2,9,5,854.0,646.0
2,9,6,866.8,646.0
2,9,7,879.6,646.0
2,9,8,892.3,646.0
2,9,9,905.1,646.0
2,9,10,917.8,646.0
2,9,11,930.6,646.0
2,9,12,943.3,646.0
2,9,13,956.1,646.0
2,9,14,968.9,646.0
2,9,15,981.6,646.0
2,9,16,994.4,646.0
2,9,17,1007.1,646.0
2,9,18,1019.9,646.0
2,9,19,1032.7,646.0
2,9,20,1045.4,646.0
2,9,21,1058.2,646.0
2,9,22,1070.9,646.0
2,9,23,1083.7,646.0
2,9,24,1096.4,646.0
2,9,25,1109.2,646.0
2,9,26,1122.0,646.0
2,9,27,1134.7,646.0
2,9,28,1147.5,646.0
2,9,29,1160.2,646.0
2,9,30,1173.0,646.0
2,10,1,804.0,614.0
2,10,2,816.7,614.0
2,10,3,829.4,614.0
2,10,4,842.2,614.0
2,10,5,854.9,614.0
2,10,6,867.6,614.0
2,10,7,880.3,614.0
2,10,8,893.1,614.0
2,10,9,905.8,614.0
2,10,10,918.5,614.0
2,10,11,931.2,614.0
2,10,12,944.0,614.0
2,10,13,956.7,614.0
2,10,14,969.4,614.0
2,10,15,982.1,614.0
2,10,16,994.9,614.0
2,10,17,1007.6,614.0
2,10,18,1020.3,614.0
2,10,19,1033.0,614.0
2,10,20,1045.8,614.0
2,10,21,1058.5,614.0
2,10,22,1071.2,614.0
2,10,23,1083.9,614.0
2,10,24,1096.7,614.0
2,10,25,1109.4,614.0
2,10,26,1122.1,614.0
2,10,27,1134.8,614.0
2,10,28,1147.6,614.0
2,10,29,1160.3,614.0
2,10,30,1173.0,614.0
2,11,1,804.0,598.5
2,11,2,816.7,598.5
2,11,3,829.4,598.5
2,11,4,842.2,598.5
2,11,5,854.9,598.5
2,11,6,867.6,598.5
2,11,7,880.3,598.5
2,11,8,893.1,598.5
2,11,9,905.8,598.5
2,11,10,918.5,598.5
2,11,11,931.2,598.5
2,11,12,944.0,598.5
2,11,13,956.7,598.5
2,11,14,969.4,598.5
2,11,15,982.1,598.5
2,11,16,994.9,598.5
2,11,17,1007.6,598.5
2,11,18,1020.3,598.5
2,11,19,1033.0,598.5
2,11,20,1045.8,598.5
2,11,21,1058.5,598.5
2,11,22,1071.2,598.5
2,11,23,1083.9,598.5
2,11,24,1096.7,598.5
2,11,25,1109.4,598.5
2,11,26,1122.1,598.5
2,11,27,1134.8,598.5
2,11,28,1147.6,598.5
2,11,29,1160.3,598.5
2,11,30,1173.0,598.5
2,12,1,804.0,583.0
2,12,2,816.7,583.0
2,12,3,829.4,583.0
2,12,4,842.2,583.0
2,12,5,854.9,583.0
2,12,6,867.6,583.0
2,12,7,880.3,583.0
2,12,8,893.1,583.0
2,12,9,905.8,583.0
2,12,10,918.5,583.0
2,12,11,931.2,583.0
2,12,12,944.0,583.0
2,12,13,956.7,583.0
2,12,14,969.4,583.0
2,12,15,982.1,583.0
2,12,16,994.9,583.0
2,12,17,1007.6,583.0
2,12,18,1020.3,583.0
2,12,19,1033.0,583.0
2,12,20,1045.8,583.0
2,12,21,1058.5,583.0
2,12,22,1071.2,583.0
2,12,23,1083.9,583.0
2,12,24,1096.7,583.0
2,12,25,1109.4,583.0
2,12,26,1122.1,583.0
2,12,27,1134.8,583.0
2,12,28,1147.6,583.0
2,12,29,1160.3,583.0
2,12,30,1173.0,583.0
2,13,1,803.0,551.0
2,13,2,815.8,551.0
2,13,3,828.5,551.0
2,13,4,841.3,551.0
2,13,5,854.0,551.0
2,13,6,866.8,551.0
2,13,7,879.6,551.0
2,13,8,892.3,551.0
2,13,9,905.1,551.0
2,13,10,917.8,551.0
2,13,11,930.6,551.0
2,13,12,943.3,551.0
2,13,13,956.1,551.0
2,13,14,968.9,551.0
2,13,15,981.6,551.0
2,13,16,994.4,551.0
2,13,17,1007.1,551.0
2,13,18,1019.9,551.0
2,13,19,1032.7,551.0
2,13,20,1045.4,551.0
2,13,21,1058.2,551.0
2,13,22,1070.9,551.0
2,13,23,1083.7,551.0
2,13,24,1096.4,551.0
2,13,25,1109.2,551.0
2,13,26,1122.0,551.0
2,13,27,1134.7,551.0
2,13,28,1147.5,551.0
2,13,29,1160.2,551.0
2,13,30,1173.0,551.0
2,14,1,803.0,535.0
2,14,2,815.8,535.0
2,14,3,828.5,535.0
2,14,4,841.3,535.0
2,14,5,854.0,535.0
2,14,6,866.8,535.0
2,14,7,879.6,535.0
2,14,8,892.3,535.0
2,14,9,905.1,535.0
2,14,10,917.8,535.0
2,14,11,930.6,535.0
2,14,12,943.3,535.0
2,14,13,956.1,535.0
2,14,14,968.9,535.0
2,14,15,981.6,535.0
2,14,16,994.4,535.0
2,14,17,1007.1,535.0
2,14,18,1019.9,535.0
2,14,19,1032.7,535.0
2,14,20,1045.4,535.0
2,14,21,1058.2,535.0
2,14,22,1070.9,535.0
2,14,23,1083.7,535.0
2,14,24,1096.4,535.0
2,14,25,1109.2,535.0
2,14,26,1122.0,535.0
2,14,27,1134.7,535.0
2,14,28,1147.5,535.0
2,14,29,1160.2,535.0
2,14,30,1173.0,535.0
2,15,1,866.0,519.0
2,15,2,878.8,519.0
2,15,3,891.6,519.0
2,15,4,904.4,519.0
2,15,5,917.2,519.0
2,15,6,930.0,519.0
2,15,7,942.8,519.0
2,15,8,955.5,519.0
2,15,9,968.3,519.0
2,15,10,981.1,519.0
2,15,11,993.9,519.0
2,15,12,1006.7,519.0
2,15,13,1019.5,519.0
2,15,14,1032.3,519.0
2,15,15,1045.1,519.0
2,15,16,1057.9,519.0
2,15,17,1070.7,519.0
2,15,18,1083.5,519.0
2,15,19,1096.2,519.0
2,15,20,1109.0,519.0
2,15,21,1121.8,519.0
2,15,22,1134.6,519.0
2,15,23,1147.4,519.0
2,15,24,1160.2,519.0
2,15,25,1173.0,519.0
2,16,1,866.0,487.0
2,16,2,878.8,487.0
2,16,3,891.6,487.0
2,16,4,904.4,487.0
2,16,5,917.2,487.0
2,16,6,930.0,487.0
2,16,7,942.8,487.0
2,16,8,955.5,487.0
2,16,9,968.3,487.0
2,16,10,981.1,487.0
2,16,11,993.9,487.0
2,16,12,1006.7,487.0
2,16,13,1019.5,487.0
2,16,14,1032.3,487.0
2,16,15,1045.1,487.0
2,16,16,1057.9,487.0
2,16,17,1070.7,487.0
2,16,18,1083.5,487.0
2,16,19,1096.2,487.0
2,16,20,1109.0,487.0
2,16,21,1121.8,487.0
2,16,22,1134.6,487.0
2,16,23,1147.4,487.0
2,16,24,1160.2,487.0
2,16,25,1173.0,487.0
2,17,1,804.0,442.0
2,17,2,817.5,442.0
2,17,3,831.0,442.0
2,17,4,844.4,442.0
2,17,5,857.9,442.0
2,17,6,871.4,442.0
2,17,7,884.9,442.0
2,17,8,898.4,442.0
2,17,9,911.9,442.0
2,17,10,925.3,442.0
2,17,11,938.8,442.0
2,17,12,952.3,442.0
2,17,13,965.8,442.0
2,17,14,979.3,442.0
2,17,15,992.7,442.0
2,17,16,1006.2,442.0
2,17,17,1019.7,442.0
2,17,18,1033.2,442.0
2,17,19,1046.7,442.0
2,17,20,1060.1,442.0
2,17,21,1073.6,442.0
2,17,22,1087.1,442.0
2,17,23,1100.6,442.0
2,17,24,1114.1,442.0
2,17,25,1127.6,442.0
2,17,26,1141.0,442.0
2,17,27,1154.5,442.0
2,17,28,1168.0,442.0
2,17,29,1181.5,442.0
2,17,30,1195.0,442.0
2,17,31,1208.4,442.0
2,17,32,1221.9,442.0
2,17,33,1235.4,442.0
2,17,34,1248.9,442.0
2,17,35,1262.4,442.0
2,17,36,1275.9,442.0
2,17,37,1289.3,442.0
2,17,38,1302.8,442.0
2,17,39,1316.3,442.0
2,17,40,1329.8,442.0
2,17,41,1343.3,442.0
2,17,42,1356.7,442.0
2,17,43,1370.2,442.0
2,17,44,1383.7,442.0
2,17,45,1397.2,442.0
2,17,46,1410.7,442.0
2,17,47,1424.1,442.0
2,17,48,1437.6,442.0
2,17,49,1451.1,442.0
2,17,50,1464.6,442.0
2,17,51,1478.1,442.0
2,17,52,1491.6,442.0
2,17,53,1505.0,442.0
2,17,54,1518.5,442.0
2,17,55,1532.0,442.0
2,18,1,804.0,410.0
2,18,2,817.5,410.0
2,18,3,831.0,410.0
2,18,4,844.4,410.0
2,18,5,857.9,410.0
2,18,6,871.4,410.0
2,18,7,884.9,410.0
2,18,8,898.4,410.0
2,18,9,911.9,410.0
2,18,10,925.3,410.0
2,18,11,938.8,410.0
2,18,12,952.3,410.0
2,18,13,965.8,410.0
2,18,14,979.3,410.0
2,18,15,992.7,410.0
2,18,16,1006.2,410.0
2,18,17,1019.7,410.0
2,18,18,1033.2,410.0
2,18,19,1046.7,410.0
2,18,20,1060.1,410.0
2,18,21,1073.6,410.0
2,18,22,1087.1,410.0
2,18,23,1100.6,410.0
2,18,24,1114.1,410.0
2,18,25,1127.6,410.0
2,18,26,1141.0,410.0
2,18,27,1154.5,410.0
2,18,28,1168.0,410.0
2,18,29,1181.5,410.0
2,18,30,1195.0,410.0
2,18,31,1208.4,410.0
2,18,32,1221.9,410.0
2,18,33,1235.4,410.0
2,18,34,1248.9,410.0
2,18,35,1262.4,410.0
2,18,36,1275.9,410.0
2,18,37,1289.3,410.0
2,18,38,1302.8,410.0
2,18,39,1316.3,410.0
2,18,40,1329.8,410.0
2,18,41,1343.3,410.0
2,18,42,1356.7,410.0
2,18,43,1370.2,410.0
2,18,44,1383.7,410.0
2,18,45,1397.2,410.0
2,18,46,1410.7,410.0
2,18,47,1424.1,410.0
2,18,48,1437.6,410.0
2,18,49,1451.1,410.0
2,18,50,1464.6,410.0
2,18,51,1478.1,410.0
2,18,52,1491.6,410.0
2,18,53,1505.0,410.0
2,18,54,1518.5,410.0
2,18,55,1532.0,410.0
2,19,1,804.0,393.0
2,19,2,817.5,393.0
2,19,3,831.0,393.0
2,19,4,844.4,393.0
2,19,5,857.9,393.0
2,19,6,871.4,393.0
2,19,7,884.9,393.0
2,19,8,898.4,393.0
2,19,9,911.9,393.0
2,19,10,925.3,393.0
2,19,11,938.8,393.0
2,19,12,952.3,393.0
2,19,13,965.8,393.0
2,19,14,979.3,393.0
2,19,15,992.7,393.0
2,19,16,1006.2,393.0
2,19,17,1019.7,393.0
2,19,18,1033.2,393.0
2,19,19,1046.7,393.0
2,19,20,1060.1,393.0
2,19,21,1073.6,393.0
2,19,22,1087.1,393.0
2,19,23,1100.6,393.0
2,19,24,1114.1,393.0
2,19,25,1127.6,393.0
2,19,26,1141.0,393.0
2,19,27,1154.5,393.0
2,19,28,1168.0,393.0
2,19,29,1181.5,393.0
2,19,30,1195.0,393.0
2,19,31,1208.4,393.0
2,19,32,1221.9,393.0
2,19,33,1235.4,393.0
2,19,34,1248.9,393.0
2,19,35,1262.4,393.0
2,19,36,1275.9,393.0
2,19,37,1289.3,393.0
2,19,38,1302.8,393.0
2,19,39,1316.3,393.0
2,19,40,1329.8,393.0
2,19,41,1343.3,393.0
2,19,42,1356.7,393.0
